"Year","season","Family","Trawls","Trawls_Efforts","fam_Wt","fam_Num","famRel_Wt","famRel_Num","famERel_Wt","famERel_Num","fam_DNAweight_Wt","fam_DNAweight_Num","fam_DNAweight_Rel_Wt","fam_DNAweight_Rel_Num","fam_DNAweight_ERel_Wt","fam_DNAweight_ERel_Num","famcatchable_Wt","famcatchable_Num","famcatchable_RelWt","famcatchable_RelNum","famcatchable_ERelWt","famcatchable_ERelNum","famcatchable_DNAweight_Wt","famcatchable_DNAweight_Num","famcatchable_DNAweight_RelWt","famcatchable_DNAweight_RelNum","famcatchable_DNAweight_ERelWt","famcatchable_DNAweight_ERelNum"
1968,"SPRING","HERRING",85,146.008333333333,8.8,250,0.103529411764706,2.94117647058824,0.0602705325038525,1.71223103704126,3.68,152.171428571429,0.0432941176470588,1.79025210084034,0.0252040408652474,1.04221057180363,8.8,250,0.103529411764706,2.94117647058824,0.0602705325038525,1.71223103704127,3.68,152.171428571429,0.0432941176470588,1.79025210084034,0.0252040408652474,1.04221057180363
1968,"SPRING","MACKEREL",85,146.008333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,"SPRING","POLLOCK",85,146.008333333333,489.1,141,5.75411764705882,1.65882352941176,3.34980880086753,0.965698304891273,489.1,141,5.75411764705882,1.65882352941176,3.34980880086753,0.965698304891273,489.1,141,5.75411764705882,1.65882352941176,3.34980880086753,0.965698304891273,489.1,141,5.75411764705882,1.65882352941176,3.34980880086753,0.965698304891273
1968,"SPRING","SAND LANCE",85,146.008333333333,0.4,60,0.00470588235294118,0.705882352941177,0.00273956965926602,0.410935448889904,0.4,60,0.00470588235294118,0.705882352941177,0.00273956965926602,0.410935448889904,0.4,60,0.00470588235294118,0.705882352941177,0.00273956965926602,0.410935448889904,0.4,60,0.00470588235294118,0.705882352941177,0.00273956965926602,0.410935448889904
1968,"FALL","BUTTERFISH",93,163.216666666667,26.3,279,0.282795698924731,3,0.161135504952517,1.70938425405902,26.3,279,0.282795698924731,3,0.161135504952517,1.70938425405902,26.3,279,0.282795698924731,3,0.161135504952517,1.70938425405902,26.3,279,0.282795698924731,3,0.161135504952517,1.70938425405902
1968,"FALL","HAKE",93,163.216666666667,543.7,1190,5.84623655913979,12.7956989247312,3.33115490656591,7.29092208720515,294.911428571429,382.085714285714,3.17109062980031,4.1084485407066,1.80687079692492,2.34097241469855,543.7,1190,5.84623655913979,12.7956989247312,3.33115490656591,7.29092208720515,294.911428571429,382.085714285714,3.17109062980031,4.10844854070661,1.80687079692492,2.34097241469855
1968,"FALL","HERRING",93,163.216666666667,16.8,137,0.180645161290323,1.47311827956989,0.102930664760543,0.839375063821097,6.46857142857143,51.9714285714286,0.0695545314900154,0.558832565284178,0.0396318069758282,0.318419862584062,16.8,137,0.180645161290323,1.47311827956989,0.102930664760543,0.839375063821097,6.46857142857143,51.9714285714286,0.0695545314900154,0.558832565284178,0.0396318069758282,0.318419862584062
1968,"FALL","MACKEREL",93,163.216666666667,24.3,95,0.261290322580645,1.02150537634409,0.148881854385786,0.582048401919739,24.3,95,0.261290322580645,1.02150537634409,0.148881854385786,0.582048401919739,24.3,95,0.261290322580645,1.02150537634409,0.148881854385786,0.582048401919739,24.3,95,0.261290322580645,1.02150537634409,0.148881854385786,0.582048401919739
1968,"FALL","POLLOCK",93,163.216666666667,380.8,83,4.09462365591398,0.89247311827957,2.33309506790565,0.508526498519351,380.8,83,4.09462365591398,0.89247311827957,2.33309506790565,0.508526498519351,380.8,83,4.09462365591398,0.89247311827957,2.33309506790565,0.508526498519351,380.8,83,4.09462365591398,0.89247311827957,2.33309506790565,0.508526498519351
1968,"FALL","SAND LANCE",93,163.216666666667,0.4,54,0.0043010752688172,0.580645161290323,0.00245073011334627,0.330848565301746,0.4,54,0.0043010752688172,0.580645161290323,0.00245073011334627,0.330848565301746,0.4,54,0.0043010752688172,0.580645161290323,0.00245073011334627,0.330848565301746,0.4,54,0.0043010752688172,0.580645161290323,0.00245073011334627,0.330848565301746
1969,"SPRING","BUTTERFISH",90,156.683333333333,0,1,0,0.0111111111111111,0,0.00638229975534518,0,1,0,0.0111111111111111,0,0.00638229975534518,0,1,0,0.0111111111111111,0,0.00638229975534518,0,1,0,0.0111111111111111,0,0.00638229975534518
1969,"SPRING","HAKE",90,156.683333333333,410.5,977,4.56111111111111,10.8555555555556,2.61993404956919,6.23550686097224,286.871428571429,319.542857142857,3.18746031746032,3.55047619047619,1.83089944838695,2.03941829896516,410.5,977,4.56111111111111,10.8555555555556,2.61993404956919,6.23550686097224,286.871428571429,319.542857142857,3.18746031746032,3.55047619047619,1.83089944838695,2.03941829896516
1969,"SPRING","HERRING",90,156.683333333333,24.2,176,0.268888888888889,1.95555555555556,0.154451654079353,1.12328475694075,4.72571428571429,35.2,0.0525079365079365,0.391111111111111,0.0301609251295455,0.22465695138815,24.2,176,0.268888888888889,1.95555555555556,0.154451654079353,1.12328475694075,4.72571428571429,35.2,0.0525079365079365,0.391111111111111,0.0301609251295455,0.22465695138815
1969,"SPRING","MACKEREL",90,156.683333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,"SPRING","POLLOCK",90,156.683333333333,495.7,162,5.50777777777778,1.8,3.1637059887246,1.03393256036592,495.7,162,5.50777777777778,1.8,3.1637059887246,1.03393256036592,495.7,162,5.50777777777778,1.8,3.1637059887246,1.03393256036592,495.7,162,5.50777777777778,1.8,3.1637059887246,1.03393256036592
1969,"SPRING","SAND LANCE",90,156.683333333333,36.3,1096,0.403333333333333,12.1777777777778,0.23167748111903,6.99500053185831,36.3,1096,0.403333333333333,12.1777777777778,0.23167748111903,6.99500053185831,36.3,1096,0.403333333333333,12.1777777777778,0.23167748111903,6.99500053185831,36.3,1096,0.403333333333333,12.1777777777778,0.23167748111903,6.99500053185831
1969,"FALL","BUTTERFISH",92,160.283333333333,5.5,31,0.0597826086956522,0.33695652173913,0.034314235208485,0.193407507538734,5.5,31,0.0597826086956522,0.33695652173913,0.034314235208485,0.193407507538734,5.5,31,0.0597826086956522,0.33695652173913,0.034314235208485,0.193407507538734,5.5,31,0.0597826086956522,0.33695652173913,0.034314235208485,0.193407507538734
1969,"FALL","HAKE",92,160.283333333333,1160.3,2978,12.6119565217391,32.3695652173913,7.23905583861911,18.5795986274306,722.9,958.428571428571,7.85760869565217,10.417701863354,4.51013829676614,5.97958971464223,1160.3,2978,12.6119565217391,32.3695652173913,7.23905583861911,18.5795986274306,722.9,958.428571428571,7.85760869565217,10.417701863354,4.51013829676614,5.97958971464223
1969,"FALL","HERRING",92,160.283333333333,31.6,183,0.343478260869565,1.98913043478261,0.197150878652386,1.14172818966414,13.68,85.1714285714286,0.148695652173913,0.925776397515528,0.0853488613912863,0.531380442371396,31.6,183,0.343478260869565,1.98913043478261,0.197150878652386,1.14172818966414,13.68,85.1714285714286,0.148695652173913,0.925776397515528,0.0853488613912863,0.531380442371396
1969,"FALL","MACKEREL",92,160.283333333333,3.3,17,0.0358695652173913,0.184782608695652,0.020588541125091,0.106062181553499,3.3,17,0.0358695652173913,0.184782608695652,0.020588541125091,0.106062181553499,3.3,17,0.0358695652173913,0.184782608695652,0.020588541125091,0.106062181553499,3.3,17,0.0358695652173913,0.184782608695652,0.020588541125091,0.106062181553499
1969,"FALL","POLLOCK",92,160.283333333333,974.8,193,10.595652173913,2.09782608695652,6.08173026931475,1.20411770822502,974.8,193,10.595652173913,2.09782608695652,6.08173026931475,1.20411770822502,974.8,193,10.595652173913,2.09782608695652,6.08173026931475,1.20411770822502,974.8,193,10.595652173913,2.09782608695652,6.08173026931475,1.20411770822502
1969,"FALL","SAND LANCE",92,160.283333333333,0,6,0,0.0652173913043478,0,0.0374337111365291,0,6,0,0.0652173913043478,0,0.0374337111365291,0,6,0,0.0652173913043478,0,0.0374337111365291,0,6,0,0.0652173913043478,0,0.0374337111365291
1970,"SPRING","BUTTERFISH",98,171.033333333333,0,1,0,0.0102040816326531,0,0.00584681348664978,0,1,0,0.0102040816326531,0,0.00584681348664978,0,1,0,0.0102040816326531,0,0.00584681348664978,0,1,0,0.0102040816326531,0,0.00584681348664978
1970,"SPRING","HAKE",98,171.033333333333,1997.2,3124,20.3795918367347,31.8775510204082,11.6772558955369,18.2654453322939,1118.79428571429,853.514285714286,11.4162682215743,8.70932944606414,6.54138151850099,4.99033883676254,1997.2,3124,20.3795918367347,31.8775510204082,11.6772558955369,18.2654453322939,1118.79428571429,853.514285714286,11.4162682215743,8.70932944606414,6.54138151850099,4.99033883676254
1970,"SPRING","HERRING",98,171.033333333333,9.9,161,0.101020408163265,1.64285714285714,0.0578834535178328,0.941336971350614,5.69428571428571,98.8285714285714,0.0581049562682216,1.00845481049563,0.0332934265111229,0.577832224294902,9.9,161,0.101020408163265,1.64285714285714,0.0578834535178328,0.941336971350614,5.69428571428571,98.8285714285714,0.0581049562682216,1.00845481049563,0.0332934265111229,0.577832224294902
1970,"SPRING","MACKEREL",98,171.033333333333,0,1,0,0.0102040816326531,0,0.00584681348664978,0,1,0,0.0102040816326531,0,0.00584681348664978,0,1,0,0.0102040816326531,0,0.00584681348664978,0,1,0,0.0102040816326531,0,0.00584681348664978
1970,"SPRING","POLLOCK",98,171.033333333333,525,247,5.35714285714286,2.52040816326531,3.06957708049113,1.44416293120249,525,247,5.35714285714286,2.52040816326531,3.06957708049113,1.44416293120249,525,247,5.35714285714286,2.52040816326531,3.06957708049113,1.44416293120249,525,247,5.35714285714286,2.52040816326531,3.06957708049113,1.44416293120249
1970,"SPRING","SAND LANCE",98,171.033333333333,2.3,83,0.023469387755102,0.846938775510204,0.0134476710192945,0.485285519391931,2.3,83,0.023469387755102,0.846938775510204,0.0134476710192945,0.485285519391931,2.3,83,0.023469387755102,0.846938775510204,0.0134476710192945,0.485285519391931,2.3,83,0.023469387755102,0.846938775510204,0.0134476710192945,0.485285519391931
1970,"FALL","BUTTERFISH",114,199.208333333333,0,1,0,0.0087719298245614,0,0.00501987032001673,0,1,0,0.0087719298245614,0,0.00501987032001673,0,1,0,0.0087719298245614,0,0.00501987032001673,0,1,0,0.0087719298245614,0,0.00501987032001673
1970,"FALL","HAKE",114,199.208333333333,1636.8,3287,14.3578947368421,28.8333333333333,8.21652373980339,16.500313741895,1000.55142857143,1027.02857142857,8.77676691729323,9.00902255639098,5.02263841993606,5.15555024352347,1636.8,3287,14.3578947368421,28.8333333333333,8.21652373980339,16.500313741895,1000.55142857143,1027.02857142857,8.77676691729323,9.00902255639098,5.02263841993606,5.15555024352347
1970,"FALL","HERRING",114,199.208333333333,20.5,177,0.179824561403509,1.55263157894737,0.102907341560343,0.888517046642962,6.51142857142857,50.8285714285714,0.0571177944862155,0.445864661654135,0.0326865270266232,0.255152837123136,20.5,177,0.179824561403509,1.55263157894737,0.102907341560343,0.888517046642962,6.51142857142857,50.8285714285714,0.0571177944862155,0.445864661654135,0.0326865270266232,0.255152837123136
1970,"FALL","MACKEREL",114,199.208333333333,3.1,18,0.0271929824561404,0.157894736842105,0.0155615979920519,0.0903576657603012,3.1,18,0.0271929824561404,0.157894736842105,0.0155615979920519,0.0903576657603012,3.1,18,0.0271929824561404,0.157894736842105,0.0155615979920519,0.0903576657603012,3.1,18,0.0271929824561404,0.157894736842105,0.0155615979920519,0.0903576657603012
1970,"FALL","POLLOCK",114,199.208333333333,302.9,80,2.65701754385965,0.701754385964912,1.52051871993307,0.401589625601339,302.9,80,2.65701754385965,0.701754385964912,1.52051871993307,0.401589625601339,302.9,80,2.65701754385965,0.701754385964912,1.52051871993307,0.401589625601339,302.9,80,2.65701754385965,0.701754385964912,1.52051871993307,0.401589625601339
1970,"FALL","SAND LANCE",114,199.208333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,"SPRING","BUTTERFISH",115,200.841666666667,0,1,0,0.00869565217391304,0,0.00497904651259284,0,1,0,0.00869565217391304,0,0.00497904651259284,0,1,0,0.00869565217391304,0,0.00497904651259284,0,1,0,0.00869565217391304,0,0.00497904651259284
1971,"SPRING","HAKE",115,200.841666666667,647.4,2059,5.6295652173913,17.904347826087,3.2234347122526,10.2518567694287,387.711428571429,518.371428571429,3.37140372670807,4.50757763975155,1.93043323632096,2.58099545365634,647.4,2059,5.6295652173913,17.904347826087,3.2234347122526,10.2518567694287,387.711428571429,518.371428571429,3.37140372670807,4.50757763975155,1.93043323632096,2.58099545365634
1971,"SPRING","HERRING",115,200.841666666667,46.2,470,0.401739130434783,4.08695652173913,0.230031948881789,2.34015186091863,19.4114285714286,169.2,0.168795031055901,1.47130434782609,0.0966504057330164,0.842454669930708,46.2,470,0.401739130434783,4.08695652173913,0.230031948881789,2.34015186091863,19.4114285714286,169.2,0.168795031055901,1.47130434782609,0.0966504057330164,0.842454669930708
1971,"SPRING","MACKEREL",115,200.841666666667,0.5,2,0.00434782608695652,0.0173913043478261,0.00248952325629642,0.00995809302518568,0.5,2,0.00434782608695652,0.0173913043478261,0.00248952325629642,0.00995809302518568,0.5,2,0.00434782608695652,0.0173913043478261,0.00248952325629642,0.00995809302518568,0.5,2,0.00434782608695652,0.0173913043478261,0.00248952325629642,0.00995809302518568
1971,"SPRING","POLLOCK",115,200.841666666667,681.5,251,5.92608695652174,2.18260869565217,3.39322019833202,1.2497406746608,681.5,251,5.92608695652174,2.18260869565217,3.39322019833202,1.2497406746608,681.5,251,5.92608695652174,2.18260869565217,3.39322019833202,1.2497406746608,681.5,251,5.92608695652174,2.18260869565217,3.39322019833202,1.2497406746608
1971,"SPRING","SAND LANCE",115,200.841666666667,6.9,191,0.06,1.66086956521739,0.0343554209368906,0.950997883905232,6.9,191,0.06,1.66086956521739,0.0343554209368906,0.950997883905232,6.9,191,0.06,1.66086956521739,0.0343554209368906,0.950997883905232,6.9,191,0.06,1.66086956521739,0.0343554209368906,0.950997883905232
1971,"FALL","BUTTERFISH",125,218.283333333333,23.8,472,0.1904,3.776,0.109032602886157,2.16232725051539,23.8,472,0.1904,3.776,0.109032602886157,2.16232725051539,23.8,472,0.1904,3.776,0.109032602886157,2.16232725051539,23.8,472,0.1904,3.776,0.109032602886157,2.16232725051539
1971,"FALL","HAKE",125,218.283333333333,1298.5,4625,10.388,37,5.94869053981828,21.1880583339696,778.482857142857,1322.88571428571,6.22786285714286,10.5830857142857,3.56638706792177,6.06040641804557,1298.5,4625,10.388,37,5.94869053981828,21.1880583339696,778.482857142857,1322.88571428571,6.22786285714286,10.5830857142857,3.56638706792177,6.06040641804557
1971,"FALL","HERRING",125,218.283333333333,91.8,580,0.7344,4.64,0.420554325418035,2.65709704512484,71.6857142857143,360.571428571429,0.573485714285714,2.88457142857143,0.328406723459025,1.65185047829928,91.8,580,0.7344,4.64,0.420554325418035,2.65709704512484,71.6857142857143,360.571428571429,0.573485714285714,2.88457142857143,0.328406723459025,1.65185047829928
1971,"FALL","MACKEREL",125,218.283333333333,1,2,0.008,0.016,0.00458120180193938,0.00916240360387875,1,2,0.008,0.016,0.00458120180193938,0.00916240360387875,1,2,0.008,0.016,0.00458120180193938,0.00916240360387875,1,2,0.008,0.016,0.00458120180193938,0.00916240360387875
1971,"FALL","POLLOCK",125,218.283333333333,561.9,115,4.4952,0.92,2.57417729250973,0.526838207223028,561.9,115,4.4952,0.92,2.57417729250973,0.526838207223028,561.9,115,4.4952,0.92,2.57417729250973,0.526838207223028,561.9,115,4.4952,0.92,2.57417729250973,0.526838207223028
1971,"FALL","SAND LANCE",125,218.283333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,"SPRING","BUTTERFISH",123,214.8475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,"SPRING","HAKE",123,214.8475,1424.5,6807,11.5813008130081,55.3414634146341,6.63028427140181,31.6829378978112,820.208571428572,1636.54285714286,6.66836236933798,13.3052264808362,3.81763144290053,7.61723016159302,1424.5,6807,11.5813008130081,55.3414634146341,6.63028427140181,31.6829378978112,820.208571428572,1636.54285714286,6.66836236933798,13.3052264808362,3.81763144290053,7.61723016159302
