"Year","season","Species","Family","Trawls","Trawls_Efforts","Wt","Num","RelWt","RelNum","ERelWt","ERelNum","Total_Wt","Total_Num","Prop_Wt","Prop_Num"
1964,"FALL","ALEWIFE","HERRING",11,64.75,0,0.166666666666667,0,0.0151515151515152,0,0.00257400257400257,37.1723045715626,71.3380338498422,0,0.00233629464778185
1964,"FALL","ATLANTIC HERRING","HERRING",11,64.75,0.0351851851851852,0.148148148148148,0.0031986531986532,0.0134680134680135,0.000543400543400543,0.00228800228800229,37.1723045715626,71.3380338498422,0.000946543013426786,0.00207670635358386
1964,"FALL","ATLANTIC MACKEREL","MACKEREL",11,64.75,0,0,0,0,0,0,0,0,0,0
1964,"FALL","BLUEBACK HERRING","HERRING",11,64.75,0,0,0,0,0,0,0,0,0,0
1964,"FALL","BUTTERFISH","BUTTERFISH",11,64.75,0,0,0,0,0,0,0,0,0,0
1964,"FALL","NORTHERN SAND LANCE","SAND LANCE",11,64.75,0,0,0,0,0,0,0,0,0,0
1964,"FALL","POLLOCK","POLLOCK",11,64.75,17.85,3.86363636363636,1.62272727272727,0.351239669421488,0.275675675675676,0.0596700596700597,37.1723045715626,71.3380338498422,0.48019621612741,0.0541595577440337
1964,"FALL","RED HAKE","HAKE",11,64.75,0.89344262295082,1.4344262295082,0.0812220566318927,0.130402384500745,0.0137983416671941,0.0221533008418254,37.1723045715626,71.3380338498422,0.0240351690122091,0.0201074539358274
1964,"FALL","SILVER HAKE","HAKE",11,64.75,17.4799387442573,65.1500765696784,1.58908534038702,5.92273423360713,0.269960443926753,1.0061787887209,37.1723045715626,71.3380338498422,0.470240921183824,0.913258651153903
1964,"FALL","WHITE HAKE","HAKE",11,64.75,0.913738019169329,0.575079872204473,0.0830670926517572,0.0522799883822248,0.0141117840798352,0.00888154242786831,37.1723045715626,71.3380338498422,0.0245811506631298,0.00806133616487027
1965,"FALL","ALEWIFE","HERRING",12,63,0,0.0298507462686567,0,0.00248756218905473,0,0.000473821369343757,54.5582347245961,124.120647283913,0,0.000240497829505966
1965,"FALL","ATLANTIC HERRING","HERRING",12,63,0.17027027027027,0.810810810810811,0.0141891891891892,0.0675675675675676,0.0027027027027027,0.0128700128700129,54.5582347245961,124.120647283913,0.00312089038675418,0.00653244104468909
1965,"FALL","ATLANTIC MACKEREL","MACKEREL",12,63,0,0,0,0,0,0,0,0,0,0
1965,"FALL","BLUEBACK HERRING","HERRING",12,63,0,0,0,0,0,0,0,0,0,0
1965,"FALL","BUTTERFISH","BUTTERFISH",12,63,0,0,0,0,0,0,0,0,0,0
1965,"FALL","NORTHERN SAND LANCE","SAND LANCE",12,63,0,0.166666666666667,0,0.0138888888888889,0,0.00264550264550265,54.5582347245961,124.120647283913,0,0.00134277954807498
1965,"FALL","POLLOCK","POLLOCK",12,63,29.8272727272727,9.27272727272727,2.48560606060606,0.772727272727273,0.473448773448773,0.147186147186147,54.5582347245961,124.120647283913,0.546705238500429,0.0747073712201716
1965,"FALL","RED HAKE","HAKE",12,63,0.130434782608696,0.260869565217391,0.0108695652173913,0.0217391304347826,0.0020703933747412,0.0041407867494824,54.5582347245961,124.120647283913,0.00239074418861086,0.00210174190133475
1965,"FALL","SILVER HAKE","HAKE",12,63,24.3272569444444,113.493055555556,2.02727141203704,9.45775462962963,0.386146935626102,1.80147707231041,54.5582347245961,124.120647283913,0.445895235929933,0.914376923091225
1965,"FALL","WHITE HAKE","HAKE",12,63,0.103,0.0866666666666667,0.00858333333333334,0.00722222222222222,0.00163492063492064,0.00137566137566138,54.5582347245961,124.120647283913,0.00188789099427305,0.000698245364998989
1966,"FALL","ALEWIFE","HERRING",16,94.5,0.0476190476190476,0.0952380952380952,0.00297619047619048,0.00595238095238095,0.000503905265810028,0.00100781053162006,57.487452346281,95.7707697138039,0.000828338109892396,0.000994438026578459
1966,"FALL","ATLANTIC HERRING","HERRING",16,94.5,1.58350515463918,6.43298969072165,0.0989690721649485,0.402061855670103,0.0167566683030601,0.0680739649811815,57.487452346281,95.7707697138039,0.0275452310027723,0.0671707005169285
1966,"FALL","ATLANTIC MACKEREL","MACKEREL",16,94.5,0,0,0,0,0,0,0,0,0,0
1966,"FALL","BLUEBACK HERRING","HERRING",16,94.5,0,0,0,0,0,0,0,0,0,0
1966,"FALL","BUTTERFISH","BUTTERFISH",16,94.5,0,0,0,0,0,0,0,0,0,0
1966,"FALL","NORTHERN SAND LANCE","SAND LANCE",16,94.5,0,0,0,0,0,0,0,0,0,0
1966,"FALL","POLLOCK","POLLOCK",16,94.5,29.9045454545455,10.8181818181818,1.86903409090909,0.676136363636364,0.316450216450216,0.114478114478114,57.487452346281,95.7707697138039,0.520192567839198,0.112959119473617
1966,"FALL","RED HAKE","HAKE",16,94.5,0.938144329896907,1.87628865979381,0.0586340206185567,0.117268041237113,0.0099274532264223,0.0198549064528446,57.487452346281,95.7707697138039,0.0163191147216945,0.0195914543174375
1966,"FALL","SILVER HAKE","HAKE",16,94.5,22.2835117773019,74.8265524625268,1.39271948608137,4.67665952890792,0.235804357431766,0.791815369973828,57.487452346281,95.7707697138039,0.38762392257488,0.781308876248299
1966,"FALL","WHITE HAKE","HAKE",16,94.5,2.73012658227848,1.72151898734177,0.170632911392405,0.107594936708861,0.0288902283838993,0.0182171321411828,57.487452346281,95.7707697138039,0.0474908257515625,0.0179754114171397
1967,"FALL","ALEWIFE","HERRING",13,61.25,1.11940298507463,6.04477611940298,0.0861079219288175,0.464982778415614,0.0182759671032592,0.0986902223575998,20.2872664143347,40.9518490746669,0.0551776154664027,0.147606915340541
1967,"FALL","ATLANTIC HERRING","HERRING",13,61.25,0.657142857142857,2.66666666666667,0.0505494505494506,0.205128205128205,0.0107288629737609,0.0435374149659864,20.2872664143347,40.9518490746669,0.0323918877842768,0.0651171247922059
1967,"FALL","ATLANTIC MACKEREL","MACKEREL",13,61.25,0,0,0,0,0,0,0,0,0,0
1967,"FALL","BLUEBACK HERRING","HERRING",13,61.25,0,0.0915032679738562,0,0.00703871292106586,0,0.00149393090569561,20.2872664143347,40.9518490746669,0,0.00223441114483059
1967,"FALL","BUTTERFISH","BUTTERFISH",13,61.25,0,0.857142857142857,0,0.0659340659340659,0,0.0139941690962099,20.2872664143347,40.9518490746669,0,0.0209305043974948
1967,"FALL","NORTHERN SAND LANCE","SAND LANCE",13,61.25,0,0,0,0,0,0,0,0,0,0
1967,"FALL","POLLOCK","POLLOCK",13,61.25,10.5090909090909,2.31818181818182,0.808391608391608,0.178321678321678,0.171576994434137,0.037847866419295,20.2872664143347,40.9518490746669,0.518014142194402,0.0566075005295881
1967,"FALL","RED HAKE","HAKE",13,61.25,0.133783783783784,0.351351351351351,0.0102910602910603,0.027027027027027,0.0021842250413679,0.00573634859349145,20.2872664143347,40.9518490746669,0.00659447069168737,0.00857962117194605
1967,"FALL","SILVER HAKE","HAKE",13,61.25,7.52416356877323,28.0446096654275,0.578781812982556,2.15727766657135,0.122843486837114,0.457871178211061,20.2872664143347,40.9518490746669,0.370881094332983,0.68481913024963
1967,"FALL","WHITE HAKE","HAKE",13,61.25,0.343682310469314,0.577617328519856,0.0264371008053319,0.0444321021938351,0.00561113976276431,0.00943048699624254,20.2872664143347,40.9518490746669,0.016940789530248,0.014104792373763
1968,"SPRING","ALEWIFE","HERRING",11,41.1833333333333,0,0.927272727272727,0,0.084297520661157,0,0.0225157278981642,69.582396614519,85.8896997628478,0,0.0107960876546669
1968,"SPRING","ATLANTIC HERRING","HERRING",11,41.1833333333333,2.04909090909091,49.8909090909091,0.186280991735537,4.53553719008264,0.0497553438063353,1.21143445789338,69.582396614519,85.8896997628478,0.0294484094941816,0.580871853419724
1968,"SPRING","ATLANTIC MACKEREL","MACKEREL",11,41.1833333333333,0,0,0,0,0,0,0,0,0,0
1968,"SPRING","BLUEBACK HERRING","HERRING",11,41.1833333333333,0,1.42857142857143,0,0.12987012987013,0,0.0346880962016535,69.582396614519,85.8896997628478,0,0.0166326280394028
1968,"SPRING","BUTTERFISH","BUTTERFISH",11,41.1833333333333,0,0,0,0,0,0,0,0,0,0
1968,"SPRING","NORTHERN SAND LANCE","SAND LANCE",11,41.1833333333333,0,0,0,0,0,0,0,0,0,0
1968,"SPRING","POLLOCK","POLLOCK",11,41.1833333333333,66.5318181818182,28.5909090909091,6.04834710743802,2.59917355371901,1.61550347669328,0.694234943526728,69.582396614519,85.8896997628478,0.9561587616822,0.332879369352229
1968,"SPRING","RED HAKE","HAKE",11,41.1833333333333,0.352066115702479,0.760330578512397,0.0320060105184072,0.0691209616829452,0.00854875230358105,0.0184620941767478,69.582396614519,85.8896997628478,0.00505970091333442,0.00885240698956644
1968,"SPRING","SILVER HAKE","HAKE",11,41.1833333333333,0.622950819672131,4.26229508196721,0.0566318926974665,0.387481371087928,0.01512628457318,0.103495631290179,69.582396614519,85.8896997628478,0.00895270714981592,0.0496252180847755
1968,"SPRING","WHITE HAKE","HAKE",11,41.1833333333333,0.0264705882352941,0.0294117647058824,0.00240641711229947,0.00267379679144385,0.000642750017854167,0.00071416668650463,69.582396614519,85.8896997628478,0.000380420760468184,0.000342436459634763
1968,"FALL","ALEWIFE","HERRING",8,35.2916666666667,0,0.5,0,0.0625,0,0.0141676505312869,8.43508611955943,13.54060092962,0,0.0369259830194281
1968,"FALL","ATLANTIC HERRING","HERRING",8,35.2916666666667,0,0,0,0,0,0,0,0,0,0
1968,"FALL","ATLANTIC MACKEREL","MACKEREL",8,35.2916666666667,0,0,0,0,0,0,0,0,0,0
1968,"FALL","BLUEBACK HERRING","HERRING",8,35.2916666666667,0,0,0,0,0,0,0,0,0,0
1968,"FALL","BUTTERFISH","BUTTERFISH",8,35.2916666666667,0,0,0,0,0,0,0,0,0,0
1968,"FALL","NORTHERN SAND LANCE","SAND LANCE",8,35.2916666666667,0,0,0,0,0,0,0,0,0,0
1968,"FALL","POLLOCK","POLLOCK",8,35.2916666666667,1.61012658227848,0.278481012658228,0.20126582278481,0.0348101265822785,0.0456234214577137,0.00789084333388131,8.43508611955943,13.54060092962,0.190884427195698,0.0205663702893017
1968,"FALL","RED HAKE","HAKE",8,35.2916666666667,1.26315789473684,3.08771929824561,0.157894736842105,0.385964912280702,0.0357919592369353,0.0874914559125086,8.43508611955943,13.54060092962,0.149750444373983,0.228034140751556
1968,"FALL","SILVER HAKE","HAKE",8,35.2916666666667,4.7554524361949,9.34106728538283,0.594431554524362,1.16763341067285,0.134747176468332,0.264681953777081,8.43508611955943,13.54060092962,0.563770466452959,0.689856183926763
1968,"FALL","WHITE HAKE","HAKE",8,35.2916666666667,0.806349206349206,0.333333333333333,0.100793650793651,0.0416666666666667,0.0228481475234722,0.00944510035419126,8.43508611955943,13.54060092962,0.0955946619773602,0.024617322012952
1969,"SPRING","ALEWIFE","HERRING",11,43.75,0,5.63855421686747,0,0.512595837897043,0,0.128881239242685,2.68840288787916,18.3513137443811,0,0.307256161352149
1969,"SPRING","ATLANTIC HERRING","HERRING",11,43.75,0.36,1.35,0.0327272727272727,0.122727272727273,0.00822857142857143,0.0308571428571429,2.68840288787916,18.3513137443811,0.133908500702437,0.0735642155545048
1969,"SPRING","ATLANTIC MACKEREL","MACKEREL",11,43.75,0,0,0,0,0,0,0,0,0,0
1969,"SPRING","BLUEBACK HERRING","HERRING",11,43.75,0,0,0,0,0,0,0,0,0,0
1969,"SPRING","BUTTERFISH","BUTTERFISH",11,43.75,0,0,0,0,0,0,0,0,0,0
1969,"SPRING","NORTHERN SAND LANCE","SAND LANCE",11,43.75,0,0,0,0,0,0,0,0,0,0
1969,"SPRING","POLLOCK","POLLOCK",11,43.75,0.655696202531646,0.354430379746835,0.059608745684695,0.0322209436133487,0.0149873417721519,0.00810126582278481,2.68840288787916,18.3513137443811,0.243898042770262,0.0193136243368601
1969,"SPRING","RED HAKE","HAKE",11,43.75,0.32212389380531,0.920353982300885,0.0292839903459372,0.083668543845535,0.00736283185840708,0.0210366624525917,2.68840288787916,18.3513137443811,0.119819799055278,0.0501519398077253
1969,"SPRING","SILVER HAKE","HAKE",11,43.75,1.17121771217712,9.67527675276753,0.106474337470647,0.879570613887957,0.0267706905640485,0.221149182920401,2.68840288787916,18.3513137443811,0.435655577316047,0.527225292288948
1969,"SPRING","WHITE HAKE","HAKE",11,43.75,0.179365079365079,0.412698412698413,0.0163059163059163,0.0375180375180375,0.00409977324263039,0.00943310657596372,2.68840288787916,18.3513137443811,0.0667180801559762,0.0224887666598133
1969,"FALL","ALEWIFE","HERRING",16,82.6,0.753061224489796,4.77551020408163,0.0470663265306123,0.298469387755102,0.00911696397687405,0.0578148935118842,16.8001522754499,73.8726566695189,0.0448246665948527,0.0646451666879349
1969,"FALL","ATLANTIC HERRING","HERRING",16,82.6,0,0,0,0,0,0,0,0,0,0
1969,"FALL","ATLANTIC MACKEREL","MACKEREL",16,82.6,0.0294117647058824,0.176470588235294,0.00183823529411765,0.0110294117647059,0.000356074633243128,0.00213644779945877,16.8001522754499,73.8726566695189,0.0017506844118825,0.00238884854276682
1969,"FALL","BLUEBACK HERRING","HERRING",16,82.6,0,1.42857142857143,0,0.0892857142857143,0,0.0172950536146662,16.8001522754499,73.8726566695189,0,0.01933829772716
1969,"FALL","BUTTERFISH","BUTTERFISH",16,82.6,0,0,0,0,0,0,0,0,0,0
1969,"FALL","NORTHERN SAND LANCE","SAND LANCE",16,82.6,0,0,0,0,0,0,0,0,0,0
1969,"FALL","POLLOCK","POLLOCK",16,82.6,1.18130081300813,0.227642276422764,0.0738313008130081,0.0142276422764228,0.0143014626272171,0.00275595976298746,16.8001522754499,73.8726566695189,0.0703148872486334,0.00308154988172631
1969,"FALL","RED HAKE","HAKE",16,82.6,3.29617834394904,9.71337579617834,0.206011146496815,0.607085987261146,0.0399053068274703,0.117595348622014,16.8001522754499,73.8726566695189,0.196199313548233,0.131488107157601
1969,"FALL","SILVER HAKE","HAKE",16,82.6,7.5894538606403,53.4764595103578,0.474340866290019,3.34227871939736,0.0918820079980666,0.647414764047916,16.8001522754499,73.8726566695189,0.45174911132983,0.723900586784001
1969,"FALL","WHITE HAKE","HAKE",16,82.6,3.95074626865672,4.07462686567164,0.246921641791045,0.254664179104478,0.0478298579740523,0.0493296230710853,16.8001522754499,73.8726566695189,0.235161336866569,0.0551574432188101
1970,"SPRING","ALEWIFE","HERRING",14,84,0,0.42,0,0.03,0,0.005,5.42346703844233,45.5539498581341,0,0.00921983716687533
1970,"SPRING","ATLANTIC HERRING","HERRING",14,84,0.543396226415094,3.62264150943396,0.0388140161725067,0.258760107816712,0.00646900269541779,0.0431266846361186,5.42346703844233,45.5539498581341,0.100193515063966,0.0795242019784395
1970,"SPRING","ATLANTIC MACKEREL","MACKEREL",14,84,0,0,0,0,0,0,0,0,0,0
1970,"SPRING","BLUEBACK HERRING","HERRING",14,84,0,0,0,0,0,0,0,0,0,0
1970,"SPRING","BUTTERFISH","BUTTERFISH",14,84,0,0,0,0,0,0,0,0,0,0
1970,"SPRING","NORTHERN SAND LANCE","SAND LANCE",14,84,0,0,0,0,0,0,0,0,0,0
1970,"SPRING","POLLOCK","POLLOCK",14,84,0.601626016260163,0.308943089430894,0.0429732868757259,0.0220673635307782,0.00716221447928765,0.00367789392179636,5.42346703844233,45.5539498581341,0.110930150768088,0.00678191661520059
1970,"SPRING","RED HAKE","HAKE",14,84,1.42234042553191,3.9468085106383,0.101595744680851,0.281914893617021,0.0169326241134752,0.0469858156028369,5.42346703844233,45.5539498581341,0.262256673719995,0.0866403138021972
1970,"SPRING","SILVER HAKE","HAKE",14,84,1.99640287769784,36.1510791366906,0.142600205549846,2.58221993833505,0.0237667009249743,0.430369989722508,5.42346703844233,45.5539498581341,0.368104547063169,0.793588245350266
1970,"SPRING","WHITE HAKE","HAKE",14,84,0.859701492537313,1.1044776119403,0.061407249466951,0.0788912579957356,0.0102345415778252,0.0131485429992893,5.42346703844233,45.5539498581341,0.158515113384782,0.0242454850870211
1970,"FALL","ALEWIFE","HERRING",14,83.3583333333333,0.264705882352941,4.5,0.0189075630252101,0.321428571428571,0.00317551793285544,0.0539838048585424,14.5599340736451,89.8548220708919,0.0181804313820407,0.0500807847179273
1970,"FALL","ATLANTIC HERRING","HERRING",14,83.3583333333333,0,0.242424242424242,0,0.0173160173160173,0,0.00290821844355784,14.5599340736451,89.8548220708919,0,0.00269795473227891
1970,"FALL","ATLANTIC MACKEREL","MACKEREL",14,83.3583333333333,0.0875,0.3125,0.00625,0.0223214285714286,0.00104968509447166,0.00374887533739878,14.5599340736451,89.8548220708919,0.0060096425957301,0.00347783227207829
1970,"FALL","BLUEBACK HERRING","HERRING",14,83.3583333333333,0,0,0,0,0,0,0,0,0,0
1970,"FALL","BUTTERFISH","BUTTERFISH",14,83.3583333333333,0,0,0,0,0,0,0,0,0,0
1970,"FALL","NORTHERN SAND LANCE","SAND LANCE",14,83.3583333333333,0,0,0,0,0,0,0,0,0,0
1970,"FALL","POLLOCK","POLLOCK",14,83.3583333333333,0.717721518987342,0.189873417721519,0.0512658227848101,0.0135623869801085,0.00861007520528652,0.00227779767335622,14.5599340736451,89.8548220708919,0.0492942835700394,0.00211311327923744
1970,"FALL","RED HAKE","HAKE",14,83.3583333333333,1.03087248322148,3.22147651006711,0.073633748801534,0.230105465004794,0.0123667597707265,0.0386461242835203,14.5599340736451,89.8548220708919,0.0708020021249583,0.0358520159054513
1970,"FALL","SILVER HAKE","HAKE",14,83.3583333333333,9.94842578710645,79.6191904047976,0.710601841936175,5.68708502891411,0.119345305853521,0.955143741735051,14.5599340736451,89.8548220708919,0.683274095664625,0.886087007572963
1970,"FALL","WHITE HAKE","HAKE",14,83.3583333333333,2.51070840197694,1.76935749588138,0.179336314426924,0.126382678277242,0.030119464984228,0.0212259221739244,14.5599340736451,89.8548220708919,0.172439544662606,0.0196912915200637
1971,"SPRING","ALEWIFE","HERRING",13,68.25,0.23448275862069,10.551724137931,0.0180371352785146,0.811671087533157,0.00343564481495516,0.154604016672982,2.79961458324032,32.9008157812744,0.0837553711944504,0.320713146083647
1971,"SPRING","ATLANTIC HERRING","HERRING",13,68.25,0,1.6875,0,0.129807692307692,0,0.0247252747252747,2.79961458324032,32.9008157812744,0,0.0512905215244068
1971,"SPRING","ATLANTIC MACKEREL","MACKEREL",13,68.25,0,0,0,0,0,0,0,0,0,0
1971,"SPRING","BLUEBACK HERRING","HERRING",13,68.25,0,0,0,0,0,0,0,0,0,0
1971,"SPRING","BUTTERFISH","BUTTERFISH",13,68.25,0,0,0,0,0,0,0,0,0,0
1971,"SPRING","NORTHERN SAND LANCE","SAND LANCE",13,68.25,0,0,0,0,0,0,0,0,0,0
1971,"SPRING","POLLOCK","POLLOCK",13,68.25,0.884810126582279,0.227848101265823,0.068062317429406,0.0175267770204479,0.0129642509389345,0.00333843371818055,2.79961458324032,32.9008157812744,0.31604712015687,0.00692530248430809
1971,"SPRING","RED HAKE","HAKE",13,68.25,0.206993006993007,0.811188811188811,0.0159225389994621,0.0623991393222162,0.00303286457132611,0.0118855503470888,2.79961458324032,32.9008157812744,0.0739362511654836,0.024655583514452
1971,"SPRING","SILVER HAKE","HAKE",13,68.25,0.814020618556701,19.1876288659794,0.0626169706582078,1.47597145122918,0.0119270420301348,0.281137419281749,2.79961458324032,32.9008157812744,0.290761672492269,0.583196143023908
1971,"SPRING","WHITE HAKE","HAKE",13,68.25,0.659308072487644,0.43492586490939,0.0507160055759726,0.0334558357622608,0.0096601915382805,0.00637254014519253,2.79961458324032,32.9008157812744,0.235499584990928,0.0132193033692778
1971,"FALL","ALEWIFE","HERRING",11,71.75,0.422641509433962,3.0188679245283,0.0384219554030875,0.274442538593482,0.00589047399907961,0.0420748142791401,38.0029306226627,246.077999384657,0.011121287293089,0.0122679310303127
1971,"FALL","ATLANTIC HERRING","HERRING",11,71.75,8.21132075471698,36.6792452830189,0.746483704974271,3.33447684391081,0.114443494839261,0.511208993491552,38.0029306226627,246.077999384657,0.216070724551444,0.149055362018299
1971,"FALL","ATLANTIC MACKEREL","MACKEREL",11,71.75,0,0,0,0,0,0,0,0,0,0
1971,"FALL","BLUEBACK HERRING","HERRING",11,71.75,0,0,0,0,0,0,0,0,0,0
1971,"FALL","BUTTERFISH","BUTTERFISH",11,71.75,0,0,0,0,0,0,0,0,0,0
1971,"FALL","NORTHERN SAND LANCE","SAND LANCE",11,71.75,0,0,0,0,0,0,0,0,0,0
1971,"FALL","POLLOCK","POLLOCK",11,71.75,1.09183673469388,0.122448979591837,0.0992578849721707,0.0111317254174397,0.0152172367204722,0.00170660598734267,38.0029306226627,246.077999384657,0.0287303299194187,0.000497602304545846
1971,"FALL","RED HAKE","HAKE",11,71.75,3.24765957446808,6.94468085106383,0.295241779497099,0.631334622823984,0.0452635480762102,0.0967899770183112,38.0029306226627,246.077999384657,0.085458134971606,0.0282214617659023
1971,"FALL","SILVER HAKE","HAKE",11,71.75,22.1218934911243,197.005917159763,2.01108122646584,17.9096288327058,0.308319073047028,2.74572706842876,38.0029306226627,246.077999384657,0.582110198573267,0.800583220167574
1971,"FALL","WHITE HAKE","HAKE",11,71.75,2.90757855822551,2.30683918669131,0.264325323475046,0.209712653335574,0.0405237429717841,0.0321510688040601,38.0029306226627,246.077999384657,0.0765093246911753,0.00937442271336647
1972,"SPRING","ALEWIFE","HERRING",15,84.875,0,4.76515151515151,0,0.317676767676768,0,0.0561431695452314,15.3731465604026,259.196382898417,0,0.0183843287543833
1972,"SPRING","ATLANTIC HERRING","HERRING",15,84.875,0.738,4.1,0.0492,0.273333333333333,0.00869513991163476,0.0483063328424153,15.3731465604026,259.196382898417,0.0480057870456336,0.0158181219743597
1972,"SPRING","ATLANTIC MACKEREL","MACKEREL",15,84.875,0,0,0,0,0,0,0,0,0,0
1972,"SPRING","BLUEBACK HERRING","HERRING",15,84.875,0,0,0,0,0,0,0,0,0,0
1972,"SPRING","BUTTERFISH","BUTTERFISH",15,84.875,0,0,0,0,0,0,0,0,0,0
1972,"SPRING","NORTHERN SAND LANCE","SAND LANCE",15,84.875,0,1,0,0.0666666666666667,0,0.0117820324005891,15.3731465604026,259.196382898417,0,0.00385807853033163
1972,"SPRING","POLLOCK","POLLOCK",15,84.875,0.13265306122449,0.448979591836735,0.00884353741496599,0.0299319727891156,0.00156292266538427,0.00528989209822368,15.3731465604026,259.196382898417,0.00862888158278353,0.00173219852382236
1972,"SPRING","RED HAKE","HAKE",15,84.875,1.08837209302326,4.00664451827243,0.0725581395348837,0.267109634551495,0.012823235263897,0.0472064155319284,15.3731465604026,259.196382898417,0.0707969633117682,0.0154579491946178
1972,"SPRING","SILVER HAKE","HAKE",15,84.875,10.6891676168757,241.655644241733,0.712611174458381,16.1103762827822,0.125940119197357,2.84719463024133,15.3731465604026,259.196382898417,0.695314233483493,0.93232645278249
1972,"SPRING","WHITE HAKE","HAKE",15,84.875,2.72495378927911,3.21996303142329,0.181663585951941,0.214664202094886,0.0321054938353946,0.0379377087649283,15.3731465604026,259.196382898417,0.177254134576322,0.0124228702399958
1972,"FALL","ALEWIFE","HERRING",14,84.4714742239429,0.422448979591837,3.75510204081633,0.0301749271137026,0.268221574344023,0.005001084490036,0.0444540843558756,55.730659230652,346.426597663062,0.00758018988871908,0.0108395315664202
1972,"FALL","ATLANTIC HERRING","HERRING",14,84.4714742239429,0,0.28169014084507,0,0.0201207243460765,0,0.00333473688523867,55.730659230652,346.426597663062,0,0.000813130812545302
1972,"FALL","ATLANTIC MACKEREL","MACKEREL",14,84.4714742239429,0,0,0,0,0,0,0,0,0,0
1972,"FALL","BLUEBACK HERRING","HERRING",14,84.4714742239429,0,0,0,0,0,0,0,0,0,0
1972,"FALL","BUTTERFISH","BUTTERFISH",14,84.4714742239429,0,1.8974358974359,0,0.135531135531136,0,0.0224624456346718,55.730659230652,346.426597663062,0,0.0054771657552731
1972,"FALL","NORTHERN SAND LANCE","SAND LANCE",14,84.4714742239429,0,0,0,0,0,0,0,0,0,0
1972,"FALL","POLLOCK","POLLOCK",14,84.4714742239429,6.35714285714286,1.04081632653061,0.454081632653061,0.0743440233236152,0.0752578656350828,0.0123215125116829,55.730659230652,346.426597663062,0.114069041079033,0.003004435379823
1972,"FALL","RED HAKE","HAKE",14,84.4714742239429,12.5246511627907,31.6186046511628,0.894617940199336,2.25847176079734,0.148270777535935,0.374311031524541,55.730659230652,346.426597663062,0.224735385076911,0.0912707190049978
1972,"FALL","SILVER HAKE","HAKE",14,84.4714742239429,34.1890178571429,305.686607142857,2.44207270408163,21.8347576530612,0.404740395159958,3.61881463477776,55.730659230652,346.426597663062,0.613468750040172,0.882399357338522
1972,"FALL","WHITE HAKE","HAKE",14,84.4714742239429,2.23739837398374,2.14634146341463,0.159814169570267,0.153310104529617,0.026487028840673,0.0254090683645991,55.730659230652,346.426597663062,0.040146633915164,0.00619566014241835
1973,"SPRING","ALEWIFE","HERRING",9,54.7500295895926,0.882741116751269,9.78172588832487,0.0980823463056966,1.0868584320361,0.0161231167063893,0.178661563503233,30.8055429966995,158.578782373349,0.0286552688535906,0.0616836990543625
1973,"SPRING","ATLANTIC HERRING","HERRING",9,54.7500295895926,13.0157303370787,55.2808988764045,1.44619225967541,6.14232209737828,0.237730105986149,1.00969623744117,30.8055429966995,158.578782373349,0.422512608801382,0.348602114665343
1973,"SPRING","ATLANTIC MACKEREL","MACKEREL",9,54.7500295895926,0,0,0,0,0,0,0,0,0,0
1973,"SPRING","BLUEBACK HERRING","HERRING",9,54.7500295895926,0,1.42857142857143,0,0.158730158730159,0,0.0260926147306226,30.8055429966995,158.578782373349,0,0.00900859123264097
